grid_id,grid_size_m,grid_area_km2,longitude_epsg4326,latitude_epsg4326,x_epsg32648,y_epsg32648,grid_population_density,grid_population
5636,25,0.00063,106.7823173,10.88318496,694812.8268,1203635.422,8047.902154,5.049408988
5637,25,0.00063,106.7823186,10.88341095,694812.8269,1203660.422,8186.913447,5.136627253
5638,25,0.00063,106.78232,10.88363694,694812.8269,1203685.422,8291.171917,5.202040924
5639,25,0.00063,106.7823213,10.88386293,694812.8269,1203710.422,8534.441679,5.354672953
5640,25,0.00063,106.7823226,10.88408892,694812.827,1203735.422,8812.464264,5.529109565
5641,25,0.00063,106.782324,10.88431492,694812.827,1203760.422,9542.273551,5.987005831
5642,25,0.00063,106.7823253,10.88454091,694812.827,1203785.422,10133.07155,6.357683723
5643,25,0.00063,106.7823267,10.8847669,694812.8268,1203810.422,10202.57719,6.401292775
5644,25,0.00063,106.782328,10.88499289,694812.8268,1203835.422,10654.36389,6.684752293
5645,25,0.00063,106.7823294,10.88521888,694812.8269,1203860.422,11071.39777,6.946407212
5646,25,0.00063,106.7823307,10.88544487,694812.827,1203885.422,11731.70141,7.360694231
5647,25,0.00063,106.782332,10.88567087,694812.8268,1203910.422,12079.22964,7.578739954
5648,25,0.00063,106.7823334,10.88589686,694812.8268,1203935.422,12113.98247,7.600544391
5649,25,0.00063,106.7823347,10.88612285,694812.8268,1203960.422,12426.75788,7.796785515
5650,25,0.00063,106.7823361,10.88634884,694812.8267,1203985.422,12322.49941,7.731371606
5651,25,0.00063,106.7823374,10.88657483,694812.8268,1204010.422,13295.57845,8.341899833
5652,25,0.00063,106.7823388,10.88680083,694812.8269,1204035.422,13156.56716,8.254681332
5653,25,0.00063,106.7823401,10.88702682,694812.8269,1204060.422,13052.30869,8.189267418
5654,25,0.00063,106.7823415,10.88725281,694812.8269,1204085.422,12913.2974,8.102048923
5655,25,0.00063,106.7823428,10.8874788,694812.8268,1204110.422,12739.53328,7.993025848
5656,25,0.00063,106.7823441,10.88770479,694812.8268,1204135.422,12635.27481,7.927611944
5657,25,0.00063,106.7823455,10.88793078,694812.8268,1204160.421,12148.73529,7.622347634
5658,25,0.00063,106.7823468,10.88815678,694812.8267,1204185.422,11835.95988,7.426106248
5659,25,0.00063,106.7823482,10.88838277,694812.8268,1204210.422,11835.95988,7.426106102
5660,25,0.00063,106.7823495,10.88860876,694812.8269,1204235.422,11557.9373,7.251669308
5661,25,0.00063,106.7823509,10.88883475,694812.827,1204260.422,10932.38648,6.859186714
5662,25,0.00063,106.7823522,10.88906074,694812.827,1204285.422,10237.33001,6.423094975
5663,25,0.00063,106.7823535,10.88928674,694812.827,1204310.422,9472.767905,5.943394093
5664,25,0.00063,106.7823549,10.88951273,694812.8269,1204335.422,8603.947325,5.398279491
5665,25,0.00063,106.7823562,10.88973872,694812.8268,1204360.422,8256.419094,5.180233596
5666,25,0.00063,106.7823576,10.88996471,694812.8268,1204385.422,8186.913447,5.136624337
5667,25,0.00063,106.7823589,10.8901907,694812.8269,1204410.422,7978.396508,5.005796768
5668,25,0.00063,106.7823603,10.89041669,694812.8269,1204435.422,7735.126746,4.853164626
5669,25,0.00042,106.78237,10.89060564,694813.763,1204456.33,7144.328752,2.965232911
5670,25,0.00021,106.7824617,10.86721185,694838.9884,1201868.576,2174.675037,0.461857367
5671,25,0.00063,106.7824519,10.8673642,694837.8269,1201885.422,2174.675037,1.364434589
5672,25,0.00063,106.7824533,10.86759019,694837.827,1201910.422,2278.933507,1.429848408
5673,25,0.00063,106.7824546,10.86781618,694837.8269,1201935.422,2244.180683,1.408043765
5674,25,0.00063,106.782456,10.86804217,694837.8269,1201960.422,2487.450446,1.560676041
5675,25,0.00063,106.7824573,10.86826817,694837.8271,1201985.422,2522.203269,1.582480624
5676,25,0.00063,106.7824586,10.86849416,694837.8269,1202010.422,2591.708915,1.626089821
5677,25,0.00063,106.78246,10.86872015,694837.8268,1202035.422,2626.461738,1.647894403
5678,25,0.00063,106.7824613,10.86894614,694837.8269,1202060.422,2765.473031,1.735112822
5679,25,0.00063,106.7824627,10.86917213,694837.8268,1202085.422,2661.214562,1.669698951
5680,25,0.00063,106.782464,10.86939813,694837.8269,1202110.422,2591.708915,1.626089694
5681,25,0.00063,106.7824654,10.86962412,694837.827,1202135.422,2452.697623,1.538871215
5682,25,0.00063,106.7824667,10.86985011,694837.8269,1202160.422,2383.191976,1.495261963
5683,25,0.00063,106.782468,10.8700761,694837.8269,1202185.422,1861.899629,1.168192771
5684,25,0.00063,106.7824694,10.87030209,694837.8268,1202210.422,1757.641159,1.102778917
5685,25,0.00063,106.7824707,10.87052809,694837.8268,1202235.422,1722.888336,1.080974285
5686,25,0.00063,106.7824721,10.87075408,694837.827,1202260.422,1618.629866,1.015560436
5687,25,0.00063,106.7824734,10.87098007,694837.8269,1202285.422,1583.877043,0.993755807
5688,25,0.00063,106.7824747,10.87120606,694837.8268,1202310.422,1688.135513,1.059169613
5689,25,0.00063,106.7824761,10.87143205,694837.8268,1202335.422,1549.12422,0.97195116
5690,25,0.00063,106.7824774,10.87165804,694837.8268,1202360.422,1479.618574,0.928341925
5691,25,0.00063,106.7824788,10.87188404,694837.827,1202385.422,1166.843165,0.73210044
5692,25,0.00063,106.7824801,10.87211003,694837.827,1202410.422,958.3262259,0.601272784
5693,25,0.00063,106.7824815,10.87233602,694837.8269,1202435.422,819.3149331,0.514054346
5694,25,0.00063,106.7824828,10.87256201,694837.8269,1202460.422,923.5734027,0.579468154
5695,25,0.00063,106.7824841,10.872788,694837.8268,1202485.422,888.8205795,0.557663537
5696,25,0.00063,106.7824855,10.873014,694837.8269,1202510.422,819.3149331,0.514054315
5697,25,0.00063,106.7824868,10.87323999,694837.8269,1202535.422,784.56211,0.4922497
5698,25,0.00063,106.7824882,10.87346598,694837.8268,1202560.422,819.3149331,0.514054295
5699,25,0.00063,106.7824895,10.87369197,694837.8268,1202585.422,749.8092868,0.470445077
5700,25,0.00063,106.7824909,10.87391796,694837.8267,1202610.422,819.3149331,0.514054275
5701,25,0.00063,106.7824922,10.87414396,694837.827,1202635.422,819.3149331,0.514054265
5702,25,0.00063,106.7824935,10.87436995,694837.827,1202660.422,993.079049,0.623077269
5703,25,0.00063,106.7824949,10.87459594,694837.8269,1202685.422,1062.584695,0.666686461
5704,25,0.00063,106.7824962,10.87482193,694837.8268,1202710.422,1062.584695,0.666686448
5705,25,0.00063,106.7824976,10.87504792,694837.8269,1202735.422,1201.595988,0.753904841
5706,25,0.00063,106.7824989,10.87527392,694837.8269,1202760.422,1444.86575,0.906537033
5707,25,0.00063,106.7825002,10.87549991,694837.8268,1202785.422,1444.86575,0.906537016
5708,25,0.00063,106.7825016,10.8757259,694837.827,1202810.422,1340.607281,0.841123197
5709,25,0.00063,106.7825029,10.87595189,694837.8271,1202835.422,1271.101634,0.797513981
5710,25,0.00063,106.7825043,10.87617788,694837.827,1202860.422,1305.854458,0.819318565
5711,25,0.00063,106.7825056,10.87640388,694837.8269,1202885.422,1305.854458,0.819318549
5712,25,0.00063,106.782507,10.87662987,694837.8269,1202910.422,1340.607281,0.841123132
5713,25,0.00063,106.7825083,10.87685586,694837.8269,1202935.422,1305.854458,0.819318517
5714,25,0.00063,106.7825096,10.87708185,694837.8268,1202960.422,1305.854458,0.819318501
5715,25,0.00063,106.782511,10.87730784,694837.8269,1202985.422,1305.854458,0.819318485
5716,25,0.00063,106.7825123,10.87753383,694837.827,1203010.422,1444.86575,0.906536856
5717,25,0.00063,106.7825137,10.87775983,694837.827,1203035.422,1792.393982,1.124582802
5718,25,0.00063,106.782515,10.87798582,694837.827,1203060.422,1966.158098,1.233605759
5719,25,0.00063,106.7825164,10.87821181,694837.8268,1203085.422,2174.675037,1.364433308
5720,25,0.00063,106.7825177,10.8784378,694837.827,1203110.422,2383.191976,1.495260852
5721,25,0.00063,106.782519,10.87866379,694837.827,1203135.422,2487.450446,1.560674606
5722,25,0.00063,106.7825204,10.87888979,694837.8269,1203160.422,2452.697623,1.538869982
5723,25,0.00063,106.7825217,10.87911578,694837.8269,1203185.421,2661.214562,1.669697514
5724,25,0.00063,106.7825231,10.87934177,694837.8268,1203210.422,2695.967385,1.691502075
5725,25,0.00063,106.7825244,10.87956776,694837.8268,1203235.422,2765.473031,1.735111228
5726,25,0.00063,106.7825258,10.87979375,694837.8269,1203260.422,2869.731501,1.800524971
5727,25,0.00063,106.7825271,10.88001974,694837.827,1203285.422,2973.98997,1.865938712
5728,25,0.00063,106.7825284,10.88024574,694837.827,1203310.422,3078.24844,1.931352451
5729,25,0.00063,106.7825298,10.88047173,694837.8268,1203335.422,3564.787964,2.23661669
5730,25,0.00063,106.7825311,10.88069772,694837.8267,1203360.422,4537.867013,2.847145188
5731,25,0.00063,106.7825325,10.88092371,694837.8268,1203385.422,5406.687593,3.392259892
5732,25,0.00063,106.7825338,10.8811497,694837.827,1203410.422,5684.710178,3.566696545
5733,25,0.00063,106.7825352,10.88137569,694837.827,1203435.422,5893.227117,3.697524012
5734,25,0.00063,106.7825365,10.88160169,694837.8269,1203460.422,6240.755349,3.915569831
5735,25,0.00063,106.7825379,10.88182768,694837.827,1203485.422,6484.025111,4.068201875
5736,25,0.00063,106.7825392,10.88205367,694837.827,1203510.422,6762.047697,4.242638501
5737,25,0.00063,106.7825405,10.88227966,694837.8269,1203535.422,7596.115453,4.765948526
5738,25,0.00063,106.7825419,10.88250565,694837.8269,1203560.422,7596.115453,4.765948432
5739,25,0.00063,106.7825432,10.88273165,694837.827,1203585.422,7839.385215,4.918580448
5740,25,0.00063,106.7825446,10.88295764,694837.8268,1203610.422,8152.160624,5.11482163
5741,25,0.00063,106.7825459,10.88318363,694837.8268,1203635.422,8221.66627,5.158430702
5742,25,0.00063,106.7825473,10.88340962,694837.8269,1203660.422,8291.171917,5.202039773
5743,25,0.00063,106.7825486,10.88363561,694837.8269,1203685.422,8638.700149,5.420085523
5744,25,0.00063,106.7825499,10.8838616,694837.8268,1203710.422,8777.711441,5.507303756
5745,25,0.00063,106.7825513,10.8840876,694837.8268,1203735.422,9090.48685,5.703544908
5746,25,0.00063,106.7825526,10.88431359,694837.8268,1203760.422,9368.509435,5.877981468
5747,25,0.00063,106.782554,10.88453958,694837.8267,1203785.421,9785.543313,6.139636356
5748,25,0.00063,106.7825553,10.88476557,694837.8268,1203810.422,10689.11672,6.706555397
5749,25,0.00063,106.7825567,10.88499156,694837.827,1203835.422,10828.12801,6.793773596
5750,25,0.00063,106.782558,10.88521756,694837.8269,1203860.422,11349.42036,7.120842197
5751,25,0.00063,106.7825593,10.88544355,694837.8269,1203885.422,11905.46553,7.469715366
5752,25,0.00063,106.7825607,10.88566954,694837.8269,1203910.422,12287.74658,7.709565616
5753,25,0.00063,106.782562,10.88589553,694837.8269,1203935.422,12322.49941,7.731370046
5754,25,0.00063,106.7825634,10.88612152,694837.8268,1203960.422,12322.49941,7.731369895
5755,25,0.00063,106.7825647,10.88634751,694837.8268,1203985.422,12461.5107,7.818588064
5756,25,0.00063,106.7825661,10.88657351,694837.827,1204010.422,12426.75788,7.796783331
5757,25,0.00063,106.7825674,10.8867995,694837.827,1204035.422,13399.83692,8.407311398
5758,25,0.00063,106.7825688,10.88702549,694837.827,1204060.422,13295.57845,8.341897498
5759,25,0.00063,106.7825701,10.88725148,694837.8269,1204085.422,13330.33128,8.363701912
5760,25,0.00063,106.7825714,10.88747747,694837.8269,1204110.422,13156.56716,8.254678858
5761,25,0.00063,106.7825728,10.88770346,694837.8269,1204135.422,12982.80305,8.145655809
5762,25,0.00063,106.7825741,10.88792946,694837.827,1204160.422,12565.76917,7.884000724
5763,25,0.00063,106.7825755,10.88815545,694837.8272,1204185.422,12252.99376,7.68775938
5764,25,0.00063,106.7825768,10.88838144,694837.827,1204210.422,11974.97117,7.513322618
5765,25,0.00063,106.7825782,10.88860743,694837.8269,1204235.422,11453.67883,7.186253833
5766,25,0.00063,106.7825795,10.88883342,694837.8269,1204260.422,11106.15059,6.968207939
5767,25,0.00063,106.7825809,10.88905941,694837.8269,1204285.422,10341.58848,6.488507152
5768,25,0.00063,106.7825822,10.88928541,694837.8269,1204310.422,9438.015082,5.921588086
5769,25,0.00063,106.7825835,10.8895114,694837.8269,1204335.422,9020.981204,5.65993308
5770,25,0.00063,106.7825849,10.88973739,694837.827,1204360.422,8603.947325,5.398278085
5771,25,0.00063,106.7825862,10.88996338,694837.8269,1204385.422,8430.183209,5.289255112
5772,25,0.00063,106.7825876,10.89018937,694837.8268,1204410.422,8047.902154,5.049404707
5773,25,0.00063,106.7825889,10.89041537,694837.8268,1204435.422,7908.890862,4.962186319
5774,25,0.00059,106.7825945,10.89063496,694838.29,1204459.717,7630.868276,4.497446897
5775,25,0.00001,106.7826741,10.89075772,694846.9143,1204473.348,7630.868276,0.049015171
5776,25,0.00028,106.7826833,10.86719849,694863.2314,1201867.24,2278.933507,0.647861641
5777,25,0.00063,106.7826806,10.86736287,694862.8268,1201885.422,2278.933507,1.429848092
5778,25,0.00063,106.7826819,10.86758886,694862.8267,1201910.422,2278.933507,1.429848064
5779,25,0.00063,106.7826833,10.86781485,694862.8268,1201935.422,2348.439153,1.473457256
5780,25,0.00063,106.7826846,10.86804085,694862.8269,1201960.422,2348.439153,1.473457227
5781,25,0.00063,106.7826859,10.86826684,694862.8268,1201985.422,2348.439153,1.473457198
5782,25,0.00063,106.7826873,10.86849283,694862.8269,1202010.422,2522.203269,1.582480212
5783,25,0.00063,106.7826886,10.86871882,694862.8268,1202035.422,2626.461738,1.647894005
5784,25,0.00063,106.78269,10.86894481,694862.8269,1202060.422,2661.214562,1.669698581
5785,25,0.00063,106.7826913,10.86917081,694862.827,1202085.422,2661.214562,1.669698548
5786,25,0.00063,106.7826926,10.8693968,694862.827,1202110.422,2661.214562,1.669698516
5787,25,0.00063,106.782694,10.86962279,694862.8269,1202135.422,2487.450446,1.560675451
5788,25,0.00063,106.7826953,10.86984878,694862.8268,1202160.422,2452.697623,1.538870814
5789,25,0.00063,106.7826967,10.87007477,694862.8268,1202185.422,2278.933507,1.429847756
5790,25,0.00063,106.782698,10.87030077,694862.8269,1202210.422,2348.439153,1.473456939
5791,25,0.00063,106.7826994,10.87052676,694862.8269,1202235.422,1688.135513,1.05916942
5792,25,0.00063,106.7827007,10.87075275,694862.8267,1202260.422,1549.12422,0.971950982
5793,25,0.00063,106.782702,10.87097874,694862.8268,1202285.422,1514.371397,0.950146359
5794,25,0.00063,106.7827034,10.87120473,694862.8269,1202310.422,1444.86575,0.906537134
5795,25,0.00063,106.7827047,10.87143073,694862.8269,1202335.422,1444.86575,0.906537116
5796,25,0.00063,106.7827061,10.87165672,694862.8268,1202360.422,1340.607281,0.841123291
5797,25,0.00063,106.7827074,10.87188271,694862.8269,1202385.422,1236.348811,0.775709468
5798,25,0.00063,106.7827088,10.8721087,694862.8268,1202410.422,923.5734027,0.579468037
5799,25,0.00063,106.7827101,10.87233469,694862.8268,1202435.422,680.3036404,0.426835816
5800,25,0.00063,106.7827114,10.87256069,694862.827,1202460.422,610.7979941,0.383226606
5801,25,0.00063,106.7827128,10.87278668,694862.8269,1202485.422,680.3036404,0.4268358
5802,25,0.00063,106.7827141,10.87301267,694862.8269,1202510.422,680.3036404,0.426835791
5803,25,0.00063,106.7827155,10.87323866,694862.827,1202535.422,610.7979941,0.383226584
5804,25,0.00063,106.7827168,10.87346465,694862.8271,1202560.422,645.5508172,0.405031175
5805,25,0.00063,106.7827181,10.87369064,694862.827,1202585.422,645.5508172,0.405031168
5806,25,0.00063,106.7827195,10.87391664,694862.8269,1202610.422,784.56211,0.492249553
5807,25,0.00063,106.7827208,10.87414263,694862.8268,1202635.422,784.56211,0.492249543
5808,25,0.00063,106.7827222,10.87436862,694862.8269,1202660.422,854.0677563,0.535858729
5809,25,0.00063,106.7827235,10.87459461,694862.8269,1202685.421,958.3262259,0.601272509
5810,25,0.00063,106.7827249,10.87482061,694862.8268,1202710.422,993.079049,0.623077094
5811,25,0.00063,106.7827262,10.8750466,694862.8269,1202735.422,1097.337519,0.688490871
5812,25,0.00063,106.7827275,10.87527259,694862.8269,1202760.422,1236.348811,0.77570924
5813,25,0.00063,106.7827289,10.87549858,694862.8268,1202785.422,1166.843165,0.732100034
5814,25,0.00063,106.7827302,10.87572457,694862.8267,1202810.422,1166.843165,0.73210002
5815,25,0.00063,106.7827316,10.87595056,694862.8266,1202835.422,1166.843165,0.732100006
5816,25,0.00063,106.7827329,10.87617656,694862.8268,1202860.422,1132.090342,0.710295397
5817,25,0.00063,106.7827343,10.87640255,694862.8269,1202885.422,1201.595988,0.753904571
5818,25,0.00063,106.7827356,10.87662854,694862.8269,1202910.422,1236.348811,0.775709149
5819,25,0.00063,106.7827369,10.87685453,694862.8269,1202935.422,1201.595988,0.753904541
5820,25,0.00063,106.7827383,10.87708052,694862.827,1202960.422,1201.595988,0.753904527
5821,25,0.00063,106.7827396,10.87730651,694862.8269,1202985.422,1236.348811,0.775709104
5822,25,0.00063,106.782741,10.87753251,694862.8268,1203010.422,1271.101634,0.79751368
5823,25,0.00063,106.7827423,10.8777585,694862.8269,1203035.422,1653.382689,1.037364166
5824,25,0.00063,106.7827437,10.87798449,694862.8269,1203060.421,1722.888336,1.080973327
5825,25,0.00063,106.782745,10.87821048,694862.8269,1203085.422,1931.405275,1.211800848
5826,25,0.00063,106.7827463,10.87843648,694862.8269,1203110.422,2244.180683,1.408042132
5827,25,0.00063,106.7827477,10.87866247,694862.8268,1203135.422,2278.933507,1.429846694
5828,25,0.00063,106.782749,10.87888846,694862.8269,1203160.422,2348.439153,1.473455844
5829,25,0.00063,106.7827504,10.87911445,694862.8269,1203185.422,2417.944799,1.517064992
5830,25,0.00063,106.7827517,10.87934044,694862.8269,1203210.422,2556.956092,1.604283315
5831,25,0.00063,106.7827531,10.87956643,694862.8269,1203235.422,2591.708915,1.626087871
5832,25,0.00063,106.7827544,10.87979242,694862.8269,1203260.422,2556.956092,1.604283252
5833,25,0.00063,106.7827557,10.88001842,694862.8268,1203285.422,2591.708915,1.626087807
5834,25,0.00063,106.7827571,10.88024441,694862.8269,1203310.422,2556.956092,1.604283189
5835,25,0.00063,106.7827584,10.8804704,694862.8269,1203335.422,3217.259733,2.018570291
5836,25,0.00063,106.7827598,10.88069639,694862.8268,1203360.421,4120.833135,2.585489476
5837,25,0.00063,106.7827611,10.88092239,694862.8268,1203385.422,5198.170654,3.261431563
5838,25,0.00063,106.7827625,10.88114838,694862.8267,1203410.422,5580.451709,3.501281931
5839,25,0.00063,106.7827638,10.88137437,694862.8267,1203435.422,5823.721471,3.653913952
5840,25,0.00063,106.7827652,10.88160036,694862.8268,1203460.422,6240.755349,3.915568887
5841,25,0.00063,106.7827665,10.88182635,694862.8268,1203485.422,6518.777935,4.090005478
5842,25,0.00063,106.7827678,10.88205234,694862.8268,1203510.422,6866.306166,4.308051227
5843,25,0.00063,106.7827692,10.88227833,694862.8268,1203535.422,7665.6211,4.809556542
5844,25,0.00063,106.7827705,10.88250433,694862.8268,1203560.422,7839.385215,4.918579358
5845,25,0.00063,106.7827719,10.88273032,694862.8268,1203585.422,8117.407801,5.093015915
5846,25,0.00063,106.7827732,10.88295631,694862.8269,1203610.422,8360.677563,5.245647885
5847,25,0.00063,106.7827746,10.8831823,694862.827,1203635.422,8325.92474,5.223843202
